system:index,B1,B10,B10_1,B11,B11_1,B1_1,B2,B2_1,B3,B3_1,B4,B4_1,B5,B5_1,B6,B6_1,B7,B7_1,B8,B8_1,B9,B9_1,BQA,BQA_1,class,stable_lights,.geo
706_0,0.15967473,311.20297,305.8457,308.88583,302.96085,0.16131933,0.14439301,0.14400946,0.13358453,0.12679537,0.13794425,0.1278488,0.1708465,0.15851815,0.18744524,0.17012988,0.1738211,0.14803167,0.1367635,0.12954865,0.0010899254,6.4642174E-4,2720,2720,1.0,61,
1848_0,0.1671907,309.62057,304.93307,307.7823,301.99326,0.16263612,0.15327139,0.14539808,0.14212231,0.13127246,0.15111424,0.1316316,0.21419394,0.18547653,0.21367168,0.19694461,0.18610553,0.16328254,0.1589027,0.14319545,0.0012261666,0.0011013144,2720,2720,1.0,61,
12809_0,0.16085549,309.34915,304.47086,307.19995,301.4498,0.16220517,0.14829859,0.14539808,0.14341661,0.13230196,0.14979725,0.13112882,0.23635584,0.22974478,0.22872633,0.20683254,0.18447064,0.15787172,0.13374348,0.13139218,0.0010899254,9.337224E-4,2720,2720,1.0,55,
1918_0,0.1602651,310.3085,305.21857,308.0921,302.09085,0.16498241,0.14580083,0.14872599,0.14169088,0.13759308,0.1473222,0.14297996,0.22009772,0.21777391,0.23715058,0.21729508,0.20297673,0.17668991,0.14171359,0.14142376,0.0011126322,8.379555E-4,2720,2720,2.0,55,
1918_1,0.1543159,310.40985,305.35098,308.25845,302.21817,0.16129538,0.13789883,0.14209412,0.12843007,0.1264123,0.12811218,0.12389842,0.2110831,0.20350465,0.19652799,0.19629818,0.15851668,0.15241301,0.12282147,0.12346746,0.0011126322,8.1401377E-4,2720,2720,2.0,55,
1197_0,0.16721341,310.45514,305.5773,308.46353,302.45624,0.16831031,0.15506524,0.15408893,0.15333952,0.14539808,0.16346678,0.14800774,0.22874904,0.20889153,0.23188259,0.21123782,0.19566512,0.17223676,0.14961559,0.13591716,0.0015894766,0.0010534311,2720,2720,1.0,59,
1197_1,0.16262662,310.7651,305.6042,308.79785,302.50488,0.16718505,0.1493431,0.15037796,0.1444157,0.14039426,0.15050115,0.14209412,0.22107412,0.20889153,0.22413954,0.20704801,0.18973863,0.16785541,0.14961559,0.13591716,0.0012034597,0.0011970814,2720,2720,1.0,59,
12814_0,0.16546498,310.3279,305.4048,308.1363,302.28583,0.1686455,0.15152296,0.1547593,0.14664099,0.14748101,0.15888,0.15657887,0.22477534,0.20273851,0.24239588,0.22086239,0.20611028,0.1792038,0.15336221,0.14556567,0.0012261666,0.0014604403,2720,2720,1.0,58,
714_0,0.15188627,310.5822,305.35995,308.35715,302.54813,0.16055319,0.13692245,0.14300391,0.124047644,0.12720238,0.128203,0.12535886,0.17620534,0.17367326,0.18485665,0.18176556,0.15838043,0.15255666,0.12590961,0.12516733,0.0014532354,8.6189725E-4,2720,2720,1.0,55,
12811_0,0.15944766,309.6184,304.5973,307.4039,301.75983,0.16455147,0.14468819,0.147074,0.13499236,0.13627629,0.13671808,0.13709031,0.21421663,0.2015893,0.21262716,0.20585093,0.1837213,0.17376903,0.15022868,0.14266872,0.001158046,0.00131679,2720,2720,1.0,54,
12811_1,0.16591913,309.52728,304.48444,307.3072,301.65112,0.17082419,0.15454298,0.15643522,0.15095529,0.14614028,0.1648746,0.15559725,0.20724563,0.20604247,0.22532031,0.20826904,0.20238636,0.17716874,0.14870732,0.14393763,9.76391E-4,0.0010773727,2720,2720,1.0,54,
12818_0,0.16480649,309.52292,304.7529,307.40652,302.07187,0.16541336,0.15029679,0.14946817,0.14486985,0.13922112,0.1513413,0.14159136,0.23812698,0.21779786,0.2206881,0.19866842,0.1790437,0.15844633,0.1367635,0.13500738,9.309773E-4,0.0010055476,2720,2720,1.0,56,
12816_0,0.16446587,311.40854,306.48972,309.46423,303.36432,0.16419233,0.15206793,0.14841475,0.14611873,0.13383423,0.15672284,0.13464825,0.19051066,0.16505423,0.19707295,0.18107125,0.18113273,0.16151085,0.14021493,0.13646781,0.0013851147,0.0010773727,2720,2720,1.0,58,
1864_0,0.16619161,309.9044,305.4205,307.69104,302.3616,0.16598797,0.15383907,0.14863022,0.14350744,0.13328357,0.14643662,0.13285261,0.18873952,0.17393662,0.20792684,0.20992103,0.18746795,0.18023328,0.14064637,0.1401309,0.0010672185,0.0012689065,2720,2720,1.0,57,
1834_0,0.16709988,307.65793,303.52985,305.78558,300.866,0.17499006,0.1562687,0.1608405,0.15554208,0.15509447,0.16337596,0.1541368,0.24568836,0.23494013,0.23517509,0.23036726,0.20000213,0.19009727,0.15202251,0.13895775,0.001339701,0.0010055476,2720,2720,1.0,59,
1700_0,0.16121879,309.9239,305.1602,307.8396,302.21274,0.16347408,0.14639121,0.14688247,0.13560544,0.13148794,0.14119133,0.13378635,0.18099649,0.1736972,0.21301317,0.19352095,0.19237264,0.16778359,0.13592334,0.13060209,0.001158046,0.0010534311,2720,2720,1.0,54,
12822_0,0.15679096,309.24478,304.8025,307.2523,301.939,0.16072078,0.14280352,0.14252508,0.13367537,0.12818398,0.13658184,0.12677142,0.20708668,0.1927548,0.20826744,0.1891875,0.17954324,0.15483113,0.13485612,0.12816004,0.001158046,8.8583893E-4,2720,2720,1.0,54,
1308_0,0.16003804,310.02988,305.2455,307.7614,302.19107,0.16613162,0.14695889,0.14922875,0.13653643,0.13230196,0.14246292,0.12969232,0.17659135,0.1599307,0.19957072,0.17855737,0.17700008,0.15739289,0.1364683,0.13019508,7.94736E-4,7.182469E-4,2720,2720,1.0,57,
1707_0,0.15599622,310.64896,305.59076,308.3234,302.54813,0.16122356,0.13905689,0.14147164,0.12974708,0.12614894,0.13408409,0.12923741,0.214421,0.20247515,0.21467078,0.19457439,0.17291284,0.14518261,0.12879339,0.12332381,0.0012715803,9.337224E-4,2720,2720,1.0,61,
1776_0,0.15937954,310.40338,305.6534,308.25586,302.58594,0.16378532,0.14652745,0.14870204,0.13871628,0.13325962,0.14773092,0.1347919,0.18919367,0.1796108,0.21778162,0.19526869,0.19241804,0.16874126,0.13628665,0.13215831,9.990978E-4,0.0010055476,2720,2720,1.0,59,
4352_0,0.13397054,300.58102,298.57025,299.2741,296.6246,0.1489654,0.11421557,0.12780091,0.09991024,0.109317906,0.07488727,0.08568742,0.05009136,0.062751256,0.029904949,0.03062146,0.0231383,0.021140536,0.089555904,0.09923844,0.0013169941,0.0011731397,2720,2720,2.0,6,
6486_0,0.2077906,316.06738,311.00998,314.07938,307.57886,0.2036004,0.20658714,0.19730374,0.22436662,0.21267432,0.24957125,0.23300084,0.312878,0.30202484,0.3795681,0.36638018,0.3633327,0.3390148,0.23204154,0.21643318,0.0015894766,0.0014843821,2720,2720,2.0,6,
6486_1,0.20972069,315.96817,310.95633,314.01434,307.51883,0.200895,0.20819932,0.19589117,0.22568361,0.20719168,0.25016162,0.22840403,0.3148989,0.2987927,0.38115758,0.3565162,0.36383224,0.32548773,0.23204154,0.21643318,0.0011353391,9.097807E-4,2720,2720,2.0,6,
4484_0,0.1595612,307.4662,303.2815,304.7384,300.69366,0.15703376,0.14282623,0.1423096,0.13708138,0.13038662,0.13324393,0.12121694,0.13322122,0.110251635,0.1311549,0.082646824,0.1073808,0.071250565,0.20095582,0.17233253,0.0014986491,0.0010294893,2720,2720,2.0,6,
1331_0,0.16521521,310.83173,305.8926,308.88583,303.10355,0.16641891,0.15581456,0.1508568,0.1447109,0.14221384,0.15408884,0.14044215,0.19032902,0.16910039,0.1945525,0.19648972,0.17979302,0.17534918,0.15754029,0.14544597,0.0013169941,9.5766416E-4,2720,2720,1.0,50,
1331_1,0.16521521,310.83173,305.8926,308.88583,303.10355,0.16641891,0.15581456,0.1508568,0.1447109,0.14221384,0.15408884,0.14044215,0.19032902,0.16910039,0.1945525,0.19648972,0.17979302,0.17534918,0.15456569,0.149133,0.0013169941,9.5766416E-4,2720,2720,1.0,50,
18948_0,0.15079634,310.9649,304.87454,308.8936,302.18027,0.15559725,0.1374447,0.1405858,0.13830756,0.13366663,0.14816235,0.13895775,0.23319958,0.21274614,0.24287271,0.21198002,0.19705024,0.16948345,0.1506601,0.13069786,0.001158046,7.900721E-4,2720,2720,2.0,5,
4572_0,0.14135028,309.40784,303.82312,307.571,301.2182,0.14664306,0.125569,0.12602922,0.11423828,0.108456,0.11139992,0.09976516,0.21433018,0.20568334,0.20504306,0.17297895,0.15704073,0.12428148,0.11775784,0.10958126,0.0011353391,0.001221023,2720,2720,2.0,4,
4572_1,0.14232668,309.14252,303.53668,307.20258,301.03537,0.14515866,0.12681788,0.12543069,0.11432911,0.10953338,0.119983114,0.100651,0.23590171,0.2250522,0.22157367,0.19146197,0.15947036,0.12741785,0.121141165,0.11259792,8.4014976E-4,0.0011491979,2720,2720,2.0,4,
6360_0,0.15106882,308.39142,303.6118,306.70987,301.49063,0.15389739,0.13873899,0.13577351,0.13206318,0.11891854,0.13088241,0.11197544,0.25377202,0.23206712,0.19677776,0.1867215,0.14875272,0.13936476,0.10465597,0.10108195,0.0011353391,8.6189725E-4,2720,2720,2.0,3,
6357_0,0.13826215,308.82864,303.64362,306.98526,301.2891,0.14139982,0.12143636,0.12121694,0.110037506,0.103117,0.109969385,0.09413885,0.20922112,0.18674543,0.21301317,0.18475828,0.14709513,0.12104935,0.106767714,0.099813044,0.0014305285,0.0010534311,2720,2720,2.0,3,
6297_0,0.15086447,310.664,304.10666,309.50803,301.5233,0.14075339,0.13926125,0.11994803,0.14112322,0.1098925,0.15115966,0.092367165,0.23512967,0.27901685,0.25790468,0.22086239,0.22275443,0.13797615,0.13626395,0.10010034,0.0013851147,8.379555E-4,2720,2720,2.0,3,
6317_0,0.1308597,309.35785,301.99066,307.33072,299.7985,0.13347511,0.115146555,0.112119086,0.104928456,0.091936216,0.11961981,0.08300595,0.20306757,0.17841372,0.20772247,0.13907747,0.13660455,0.09157709,0.10449703,0.08642962,0.0015213559,0.0010055476,2720,2720,2.0,0,
4351_0,0.14716324,309.7398,303.07834,307.55798,300.51837,0.1439137,0.13283521,0.12327593,0.1291794,0.106037885,0.13801238,0.09866384,0.24244128,0.23522744,0.23195072,0.18336965,0.17404819,0.122270375,0.1248878,0.106109716,0.0013169941,7.900721E-4,2720,2720,2.0,0,
6378_0,0.13694514,309.50772,303.69135,306.8647,301.1391,0.141735,0.11877965,0.12035504,0.10563237,0.10220721,0.102408,0.08777035,0.22239111,0.21786968,0.19210015,0.15945187,0.1239114,0.0997891,0.09196284,0.09026029,0.0014305285,6.2248E-4,2720,2720,2.0,4,
6628_0,0.13982892,309.575,303.13544,307.71973,300.6033,0.13917324,0.12593232,0.11779328,0.12141365,0.10153685,0.13794425,0.09468951,0.2342214,0.20858029,0.23315418,0.15538178,0.16448858,0.09729916,0.12743098,0.09825683,0.0012715803,9.816058E-4,2720,2720,2.0,4,
18389_0,0.14825317,308.99875,302.56784,307.31766,300.49918,0.15167081,0.1354692,0.13512708,0.13338017,0.12643623,0.13288061,0.11913401,0.15947036,0.16409656,0.17204998,0.13598898,0.12659082,0.10022005,0.11966522,0.10936579,0.0012942873,8.8583893E-4,2720,2720,2.0,6,
18386_0,0.14993349,310.95633,306.36295,308.94016,303.12775,0.15691406,0.1354692,0.13950841,0.128203,0.12547857,0.12938376,0.11882277,0.23052017,0.22337627,0.21735018,0.19833323,0.16228603,0.13788038,0.1268633,0.121647894,0.0012261666,0.0011970814,2720,2720,1.0,10,
4366_0,0.14028306,306.30954,302.99152,304.56537,300.48,0.15497477,0.12036914,0.13543832,0.10976502,0.120283216,0.099728584,0.10742651,0.22897612,0.20530027,0.17486563,0.16251642,0.12393411,0.11106565,0.11269421,0.11571035,0.0010899254,0.0010294893,2720,2720,2.0,18,
4298_0,0.13135926,307.96368,302.13348,305.94135,299.81226,0.13562986,0.1153055,0.1142499,0.10361146,0.09468951,0.11355707,0.08188069,0.20377149,0.19847688,0.22323127,0.13905352,0.15113695,0.085735306,0.10354334,0.08930262,0.0016121835,5.5065483E-4,2720,2720,2.0,3,
6520_0,0.13592334,310.2308,303.0852,308.02966,300.81952,0.13800009,0.12082327,0.11652436,0.111127436,0.09995669,0.1248878,0.09078701,0.21723665,0.20247515,0.22970273,0.1628516,0.16201355,0.10927002,0.11314835,0.088632256,0.0018165454,0.0012928483,2720,2720,2.0,0,
6547_0,0.13603687,309.4252,302.9412,307.28366,300.2468,0.14068156,0.1192565,0.12001985,0.108016595,0.10366766,0.111899465,0.09047577,0.20284049,0.20355253,0.19936635,0.15480718,0.14044201,0.100124285,0.109992094,0.10182414,0.0013851147,8.6189725E-4,2720,2720,2.0,3,
18959_0,0.16017428,310.9284,304.72586,308.91428,301.83044,0.16179816,0.1493431,0.1462121,0.14979725,0.14092098,0.15022868,0.13572563,0.25191006,0.23288114,0.24112429,0.22265802,0.18690027,0.16550913,0.14028306,0.13081758,0.0015667697,9.816058E-4,2720,2720,2.0,3,
6427_0,0.14282623,311.5347,306.5497,309.63678,303.43683,0.15028219,0.1275445,0.13167948,0.1133073,0.113986544,0.11008292,0.10790534,0.19829912,0.18102336,0.19080585,0.15875757,0.15452027,0.12677142,0.11526009,0.11001222,0.0018846659,9.5766416E-4,2720,2720,2.0,4,
6574_0,0.13737658,312.21695,303.705,309.6471,300.9589,0.1447756,0.121231996,0.12246191,0.10760787,0.10215933,0.111082025,0.09181651,0.20134184,0.16203758,0.19577865,0.14762466,0.1450288,0.0976104,0.13276708,0.10184809,9.76391E-4,0.0012689065,2720,2720,2.0,13,
6591_0,0.14557377,310.08606,305.08826,307.60754,302.12067,0.1541368,0.12979248,0.1355341,0.12266253,0.12133665,0.11639543,0.10958126,0.24098805,0.2305109,0.20368065,0.18186133,0.1463685,0.12468849,0.1255236,0.121025406,0.0012715803,0.0011970814,2720,2720,2.0,13,
18376_0,0.13428845,307.67334,301.47784,305.74594,299.09702,0.13922112,0.119120255,0.11664407,0.10847073,0.09490499,0.1212547,0.08484946,0.19564241,0.18418367,0.21412581,0.12478426,0.15211335,0.07675716,0.111150146,0.091840446,0.0014759422,9.097807E-4,2720,2720,2.0,3,
4311_0,0.13258544,309.7723,302.03674,307.80573,299.55035,0.13436095,0.11546445,0.11204726,0.103724994,0.093300894,0.10367958,0.08173704,0.22518407,0.20862818,0.21398957,0.14659517,0.13858004,0.08621414,0.104724094,0.08702816,9.5368415E-4,0.0013886151,2720,2720,2.0,3,
6300_0,0.13837568,310.2783,302.56784,308.27142,300.05994,0.14283632,0.12647729,0.12095358,0.116100244,0.10110589,0.13120031,0.09217563,0.23067912,0.18990575,0.2401706,0.14709795,0.1688483,0.093923375,0.12164072,0.0964612,0.0013624078,9.816058E-4,2720,2720,2.0,5,
6609_0,0.13401596,306.84708,302.1427,304.57068,299.7296,0.1483908,0.11428369,0.12655595,0.10256694,0.10838418,0.08240324,0.08784218,0.26814547,0.24990371,0.17223163,0.16644286,0.09913821,0.09167285,0.09584571,0.10120166,0.0012261666,9.097807E-4,2720,2720,2.0,6,
18940_0,0.1268633,306.87366,302.4416,304.88202,299.9857,0.14829503,0.10556425,0.12531097,0.09023711,0.10170443,0.07506892,0.08482552,0.1873317,0.16886097,0.12731744,0.11484844,0.07581825,0.06809026,0.079701126,0.093612134,0.0012261666,8.8583893E-4,2720,2720,2.0,9,
6600_0,0.13574168,307.20786,302.6825,305.3146,300.02695,0.1592364,0.117076635,0.1389817,0.102771305,0.11920584,0.092848405,0.10713921,0.19852619,0.18969028,0.16866665,0.15100044,0.12248087,0.107474394,0.09650421,0.10996433,9.5368415E-4,0.0011013144,2720,2720,2.0,12,
6518_0,0.1731172,310.28693,304.2493,308.1441,301.6375,0.16558096,0.15665472,0.14736131,0.14364368,0.13321175,0.14407511,0.13359481,0.19734544,0.18150221,0.21925756,0.187751,0.20293133,0.1625643,0.16053759,0.14321938,0.0010672185,9.097807E-4,2720,2720,1.0,12,
4464_0,0.13671808,307.45737,302.81992,305.50266,300.2962,0.14697823,0.11868882,0.12478426,0.1126715,0.11003616,0.09841158,0.0923911,0.27525273,0.23386276,0.19348526,0.16582038,0.1235708,0.099190556,0.09743519,0.0978977,0.0014305285,0.0012449648,2720,2720,2.0,9,
4488_0,0.14194067,307.88458,302.68478,305.92288,300.21933,0.14997095,0.12736285,0.12966837,0.1215953,0.11288522,0.1302012,0.103739485,0.23147386,0.20934643,0.24857214,0.17836584,0.18017904,0.115135744,0.122140266,0.10838418,0.0014078217,0.001221023,2720,2720,2.0,7,
4488_1,0.14180443,307.7746,302.51736,305.78293,300.1534,0.14963576,0.12713578,0.12816004,0.12061891,0.110586815,0.1261821,0.10091436,0.23710518,0.2014696,0.23460741,0.16076867,0.16823523,0.10263816,0.11669062,0.10328459,0.0012034597,0.0012928483,2720,2720,2.0,7,
6494_0,0.14169088,310.1401,303.0715,308.0817,300.51016,0.14060974,0.12684059,0.11913401,0.1205962,0.100435525,0.12867984,0.09109826,0.21914403,0.18494982,0.23765014,0.15674646,0.17543331,0.09923844,0.11212654,0.09550353,0.001339701,0.0012689065,2720,2720,2.0,7,
4562_0,0.13985163,301.9653,298.9042,300.3758,296.94843,0.14396158,0.12268523,0.12284498,0.11164969,0.10828841,0.10093205,0.08939839,0.079610296,0.057508014,0.051203996,0.025043039,0.037103027,0.017190153,0.10924277,0.10237481,0.0012942873,9.816058E-4,2720,2720,2.0,45,
1791_0,0.16285369,309.57285,304.68753,307.07956,301.80328,0.16455147,0.14925228,0.14989913,0.1414411,0.13744943,0.15147755,0.14089704,0.1919866,0.17630684,0.21221843,0.19093524,0.19039713,0.16730475,0.1453921,0.13522285,0.0011353391,0.0011970814,2720,2720,1.0,57,
1253_0,0.14246292,308.89844,304.93533,306.45764,301.88745,0.14841475,0.12525111,0.12851916,0.11743995,0.11480056,0.11473783,0.10383525,0.22647835,0.21370383,0.18333529,0.16234882,0.13758095,0.11290916,0.11839364,0.1135077,0.0010445117,0.0013646735,2720,2720,2.0,52,
1878_0,0.13521942,307.57202,303.16513,305.79614,300.48273,0.14001119,0.116122946,0.117075026,0.106972076,0.10275787,0.09293923,0.08106667,0.2754798,0.2750425,0.18715005,0.15449594,0.117031224,0.08774641,0.10724456,0.1029494,0.001339701,5.5065483E-4,2720,2720,2.0,44,
6447_0,0.12999685,299.59988,297.91858,298.29456,296.00577,0.14305179,0.10992397,0.12157607,0.09725354,0.104481675,0.0720262,0.07986958,0.040599886,0.05006214,0.021026561,0.021499664,0.015735859,0.014149554,0.086672135,0.09454586,0.0013624078,0.0010534311,2720,2720,2.0,36,
794_0,0.15747216,310.8038,305.44962,308.52838,302.3535,0.16254036,0.14430217,0.14496712,0.13326664,0.13067392,0.13817132,0.13055421,0.18154146,0.17364931,0.1968913,0.18377666,0.17513812,0.16122356,0.13265355,0.12839946,0.0011353391,9.337224E-4,2720,2720,1.0,43,
1873_0,0.1526129,307.93292,304.24478,306.60483,301.4634,0.15882939,0.13708138,0.14084916,0.13478799,0.13412154,0.14069179,0.13460037,0.2514786,0.23134887,0.24219151,0.23599356,0.19055608,0.18427944,0.13531026,0.1340497,0.0011126322,0.0010294893,2720,2720,1.0,38,
4486_0,0.13730846,299.66336,298.06396,298.33353,296.15298,0.14882174,0.12041455,0.13026692,0.11065059,0.117003195,0.084764756,0.09105037,0.044891484,0.052552078,0.024818609,0.024109311,0.019164598,0.016519785,0.09936527,0.10577453,0.0012488735,8.1401377E-4,2720,2720,2.0,20,
4385_0,0.19434813,310.2157,305.58405,309.2011,303.0874,0.18013753,0.1879902,0.16998623,0.19997944,0.17070448,0.2111058,0.17252405,0.27788672,0.2337191,0.3137636,0.24408586,0.28989866,0.20867606,0.19514287,0.15691406,0.0015667697,6.2248E-4,2720,2720,2.0,7,
18934_0,0.15140943,313.3624,307.11942,311.09198,303.74255,0.15358615,0.14098698,0.13721001,0.14130487,0.12571798,0.15765382,0.12265345,0.2633089,0.23472466,0.2572916,0.20707196,0.18715005,0.15214965,0.14080532,0.12873465,0.0016121835,8.8583893E-4,2720,2720,2.0,4,
4533_0,0.13374348,301.1487,298.85928,299.78748,296.93716,0.14441647,0.1152828,0.123180166,0.1037477,0.107067384,0.08088188,0.08279047,0.050182186,0.055616617,0.032175634,0.028323054,0.02647621,0.020446228,0.0935069,0.09744281,0.0011126322,0.001221023,2720,2720,2.0,3,
4533_1,0.13465175,301.35278,298.98932,299.96094,297.044,0.14405735,0.115033016,0.1229168,0.10436079,0.107258916,0.08017796,0.08276653,0.05059091,0.055544794,0.0327206,0.028346995,0.027043883,0.020446228,0.0935069,0.09744281,0.0011126322,0.0010534311,2720,2720,2.0,3,
18379_0,0.13828486,309.59888,303.01895,307.0743,300.42792,0.16560489,0.122117564,0.14549385,0.113034815,0.12657988,0.10644982,0.11621312,0.23631044,0.20278639,0.184675,0.17130303,0.12990601,0.12586163,0.11798491,0.12586163,0.0013851147,3.3517933E-4,2720,2720,2.0,3,
4494_0,0.16467024,312.902,305.76526,310.49673,302.57513,0.14365034,0.15706344,0.12411389,0.16510168,0.10836024,0.18921638,0.1067322,0.2794989,0.19495745,0.3141496,0.1775997,0.2574278,0.12009168,0.1539526,0.10543934,9.76391E-4,9.337224E-4,2720,2720,2.0,3,
6351_0,0.14639121,310.58008,302.82678,308.67096,300.27975,0.15708165,0.13410679,0.13764097,0.1308143,0.12150424,0.12899774,0.11087412,0.26140153,0.23295297,0.22786348,0.18947479,0.17289013,0.13371453,0.12000582,0.11621312,0.0014305285,9.337224E-4,2720,2720,2.0,3,
6524_0,0.13590063,299.94034,298.08304,298.75607,296.2774,0.14254902,0.118257396,0.121647894,0.10853885,0.10383525,0.084605806,0.079438634,0.05765275,0.056550346,0.038215663,0.026144357,0.030336378,0.017501395,0.098774895,0.09385155,0.0012261666,0.0014364986,2720,2720,2.0,3,
4555_0,0.14169088,312.9972,306.00647,310.62466,302.729,0.14223777,0.12965624,0.122797094,0.1291567,0.10876725,0.1460052,0.10591818,0.25399908,0.2114533,0.25452134,0.1840879,0.18122356,0.12387447,0.12758993,0.11075441,0.0014532354,0.0014604403,2720,2720,2.0,0,
4521_0,0.19995673,308.726,303.84583,307.5919,300.8824,0.17278741,0.19816288,0.16072078,0.2117643,0.16215728,0.2286355,0.16816667,0.29103398,0.22119758,0.33899093,0.25371045,0.319849,0.21743873,0.24155572,0.18023328,0.0015213559,0.0010294893,2720,2720,2.0,0,
6544_0,0.12638645,307.3426,301.79227,305.4656,299.57794,0.1359411,0.10629087,0.11278945,0.092825696,0.093396656,0.079633005,0.07010136,0.30168352,0.3015939,0.16469295,0.13541438,0.08712627,0.06246395,0.0852643,0.08374815,0.0010672185,9.097807E-4,2720,2720,2.0,3,
6466_0,0.15213604,303.8935,301.6444,302.63455,299.9334,0.1742374,0.13708138,0.1598696,0.13358453,0.14895204,0.1271812,0.14614254,0.1651925,0.17270944,0.17266306,0.18414454,0.14180443,0.16442885,0.12836196,0.14752264,0.0010899254,0.0022180101,2720,2720,2.0,0,
18937_0,0.13442469,309.6791,303.43878,307.62582,300.5677,0.13694665,0.11991499,0.11645254,0.11548716,0.100531295,0.1248878,0.08530436,0.23758201,0.23122916,0.21530657,0.14384186,0.14148653,0.08324537,0.11344354,0.091648914,0.0012034597,6.9430517E-4,2720,2720,2.0,0,
